Id,Dataset,Algo,FeaturesLabels,TimeSteps,ForecastSteps,StacksAndUnits,UseRegularization,UseDropout,Splits,Epochs,Done
172,building1,std,Weekday;Total;OCCUPIED,96,30,100,False,False,3,70,False
173,building1,std,Weekday;Total;OCCUPIED,96,30,100,False,True,3,70,False
174,building1,std,Weekday;Total;OCCUPIED,96,30,100,True,False,3,70,False
175,building1,std,Weekday;Total;OCCUPIED,96,30,100,True,True,3,70,False
176,building1,std,Weekday;Total;OCCUPIED,96,96,25,False,False,3,70,False
177,building1,std,Weekday;Total;OCCUPIED,96,96,25,False,True,3,70,False
178,building1,std,Weekday;Total;OCCUPIED,96,96,25,True,False,3,70,False
179,building1,std,Weekday;Total;OCCUPIED,96,96,25,True,True,3,70,False
180,building1,std,Weekday;Total;OCCUPIED,96,96,100,False,False,3,70,False
181,building1,std,Weekday;Total;OCCUPIED,96,96,100,False,True,3,70,False
182,building1,std,Weekday;Total;OCCUPIED,96,96,100,True,False,3,70,False
183,building1,std,Weekday;Total;OCCUPIED,96,96,100,True,True,3,70,False
184,building1,std,Weekday;Total;OCCUPIED,96,288,25,False,False,3,70,False
185,building1,std,Weekday;Total;OCCUPIED,96,288,25,False,True,3,70,False
186,building1,std,Weekday;Total;OCCUPIED,96,288,25,True,False,3,70,False
187,building1,std,Weekday;Total;OCCUPIED,96,288,25,True,True,3,70,False
188,building1,std,Weekday;Total;OCCUPIED,96,288,100,False,False,3,70,False
189,building1,std,Weekday;Total;OCCUPIED,96,288,100,False,True,3,70,False
190,building1,std,Weekday;Total;OCCUPIED,96,288,100,True,False,3,70,False
191,building1,std,Weekday;Total;OCCUPIED,96,288,100,True,True,3,70,False
192,building1,std,Weekday;Total;OCCUPIED,288,30,25,False,False,3,70,False
193,building1,std,Weekday;Total;OCCUPIED,288,30,25,False,True,3,70,False
194,building1,std,Weekday;Total;OCCUPIED,288,30,25,True,False,3,70,False
195,building1,std,Weekday;Total;OCCUPIED,288,30,25,True,True,3,70,False
196,building1,std,Weekday;Total;OCCUPIED,288,30,100,False,False,3,70,False
197,building1,std,Weekday;Total;OCCUPIED,288,30,100,False,True,3,70,False
198,building1,std,Weekday;Total;OCCUPIED,288,30,100,True,False,3,70,False
199,building1,std,Weekday;Total;OCCUPIED,288,30,100,True,True,3,70,False
200,building1,std,Weekday;Total;OCCUPIED,288,96,25,False,False,3,70,False
201,building1,std,Weekday;Total;OCCUPIED,288,96,25,False,True,3,70,False
202,building1,std,Weekday;Total;OCCUPIED,288,96,25,True,False,3,70,False
203,building1,std,Weekday;Total;OCCUPIED,288,96,25,True,True,3,70,False
204,building1,std,Weekday;Total;OCCUPIED,288,96,100,False,False,3,70,False
205,building1,std,Weekday;Total;OCCUPIED,288,96,100,False,True,3,70,False
206,building1,std,Weekday;Total;OCCUPIED,288,96,100,True,False,3,70,False
207,building1,std,Weekday;Total;OCCUPIED,288,96,100,True,True,3,70,False
208,building1,std,Weekday;Total;OCCUPIED,288,288,25,False,False,3,70,False
209,building1,std,Weekday;Total;OCCUPIED,288,288,25,False,True,3,70,False
210,building1,std,Weekday;Total;OCCUPIED,288,288,25,True,False,3,70,False
211,building1,std,Weekday;Total;OCCUPIED,288,288,25,True,True,3,70,False
212,building1,std,Weekday;Total;OCCUPIED,288,288,100,False,False,3,70,False
213,building1,std,Weekday;Total;OCCUPIED,288,288,100,False,True,3,70,False
214,building1,std,Weekday;Total;OCCUPIED,288,288,100,True,False,3,70,False
215,building1,std,Weekday;Total;OCCUPIED,288,288,100,True,True,3,70,False
216,building1,std,Season;Total;OCCUPIED,30,30,25,False,False,3,70,False
217,building1,std,Season;Total;OCCUPIED,30,30,25,False,True,3,70,False
218,building1,std,Season;Total;OCCUPIED,30,30,25,True,False,3,70,False
219,building1,std,Season;Total;OCCUPIED,30,30,25,True,True,3,70,False
220,building1,std,Season;Total;OCCUPIED,30,30,100,False,False,3,70,False
221,building1,std,Season;Total;OCCUPIED,30,30,100,False,True,3,70,False
222,building1,std,Season;Total;OCCUPIED,30,30,100,True,False,3,70,False
223,building1,std,Season;Total;OCCUPIED,30,30,100,True,True,3,70,False
224,building1,std,Season;Total;OCCUPIED,30,96,25,False,False,3,70,False
225,building1,std,Season;Total;OCCUPIED,30,96,25,False,True,3,70,False
226,building1,std,Season;Total;OCCUPIED,30,96,25,True,False,3,70,False
227,building1,std,Season;Total;OCCUPIED,30,96,25,True,True,3,70,False
228,building1,std,Season;Total;OCCUPIED,30,96,100,False,False,3,70,False
229,building1,std,Season;Total;OCCUPIED,30,96,100,False,True,3,70,False
230,building1,std,Season;Total;OCCUPIED,30,96,100,True,False,3,70,False
231,building1,std,Season;Total;OCCUPIED,30,96,100,True,True,3,70,False
232,building1,std,Season;Total;OCCUPIED,30,288,25,False,False,3,70,False
233,building1,std,Season;Total;OCCUPIED,30,288,25,False,True,3,70,False
234,building1,std,Season;Total;OCCUPIED,30,288,25,True,False,3,70,False
235,building1,std,Season;Total;OCCUPIED,30,288,25,True,True,3,70,False
236,building1,std,Season;Total;OCCUPIED,30,288,100,False,False,3,70,False
237,building1,std,Season;Total;OCCUPIED,30,288,100,False,True,3,70,False
238,building1,std,Season;Total;OCCUPIED,30,288,100,True,False,3,70,False
239,building1,std,Season;Total;OCCUPIED,30,288,100,True,True,3,70,False
240,building1,std,Season;Total;OCCUPIED,96,30,25,False,False,3,70,False
241,building1,std,Season;Total;OCCUPIED,96,30,25,False,True,3,70,False
242,building1,std,Season;Total;OCCUPIED,96,30,25,True,False,3,70,False
243,building1,std,Season;Total;OCCUPIED,96,30,25,True,True,3,70,False
244,building1,std,Season;Total;OCCUPIED,96,30,100,False,False,3,70,False
245,building1,std,Season;Total;OCCUPIED,96,30,100,False,True,3,70,False
246,building1,std,Season;Total;OCCUPIED,96,30,100,True,False,3,70,False
247,building1,std,Season;Total;OCCUPIED,96,30,100,True,True,3,70,False
248,building1,std,Season;Total;OCCUPIED,96,96,25,False,False,3,70,False
249,building1,std,Season;Total;OCCUPIED,96,96,25,False,True,3,70,False
250,building1,std,Season;Total;OCCUPIED,96,96,25,True,False,3,70,False
251,building1,std,Season;Total;OCCUPIED,96,96,25,True,True,3,70,False
252,building1,std,Season;Total;OCCUPIED,96,96,100,False,False,3,70,False
253,building1,std,Season;Total;OCCUPIED,96,96,100,False,True,3,70,False
254,building1,std,Season;Total;OCCUPIED,96,96,100,True,False,3,70,False
255,building1,std,Season;Total;OCCUPIED,96,96,100,True,True,3,70,False
256,building1,std,Season;Total;OCCUPIED,96,288,25,False,False,3,70,False
257,building1,std,Season;Total;OCCUPIED,96,288,25,False,True,3,70,False
258,building1,std,Season;Total;OCCUPIED,96,288,25,True,False,3,70,False
259,building1,std,Season;Total;OCCUPIED,96,288,25,True,True,3,70,False
260,building1,std,Season;Total;OCCUPIED,96,288,100,False,False,3,70,False
