Id,Dataset,Algo,FeaturesLabels,TimeSteps,ForecastSteps,StacksAndUnits,UseRegularization,UseDropout,Splits,Epochs,Done
4049,building1,std,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,4,100,False
4050,building1,ext,Total;OCCUPIED,30,5,100,False,False,4,100,False
4051,building1,ext,MinuteTimeStamp;Total;OCCUPIED,30,5,100,False,False,4,100,False
4052,building1,ext,Weekday;Total;OCCUPIED,30,5,100,False,False,4,100,False
4053,building1,ext,Season;Total;OCCUPIED,30,5,100,False,False,4,100,False
4054,building1,ext,Weekday;Season;Total;OCCUPIED,30,5,100,False,False,4,100,False
4055,building1,ext,MinuteTimeStamp;Weekday;Total;OCCUPIED,30,5,100,False,False,4,100,False
4056,building1,ext,MinuteTimeStamp;Season;Total;OCCUPIED,30,5,100,False,False,4,100,False
4057,building1,ext,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,100,False,False,4,100,False
4058,building1,ext,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,4,100,False
4059,building1,ext,MinuteTimeStamp;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,4,100,False
4060,building1,ext,Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,4,100,False
4061,building1,ext,Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,4,100,False
4062,building1,ext,Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,4,100,False
4063,building1,ext,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,4,100,False
4064,building1,ext,MinuteTimeStamp;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,4,100,False
4065,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,4,100,False

5000,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,5,25,False,False,3,70,False
5001,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,5,25,False,False,3,70,False
5002,building0;building1;building2;building3;building4;building5,std,Weekday;Total;OCCUPIED,30,5,25,False,False,3,70,False
5003,building0;building1;building2;building3;building4;building5,std,Season;Total;OCCUPIED,30,5,25,False,False,3,70,False
5004,building0;building1;building2;building3;building4;building5,std,Weekday;Season;Total;OCCUPIED,30,5,25,False,False,3,70,False
5005,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Total;OCCUPIED,30,5,25,False,False,3,70,False
