Id,Dataset,Algo,FeaturesLabels,TimeSteps,ForecastSteps,StacksAndUnits,UseRegularization,UseDropout,Splits,Epochs,Done
1376,building1,ext,Season;Total;OCCUPIED,30,96,25,False,False,3,70,False
1377,building1,ext,Season;Total;OCCUPIED,30,96,25,False,True,3,70,False
1378,building1,ext,Season;Total;OCCUPIED,30,96,25,True,False,3,70,False
1379,building1,ext,Season;Total;OCCUPIED,30,96,25,True,True,3,70,False
1380,building1,ext,Season;Total;OCCUPIED,30,96,100,False,False,3,70,False
1381,building1,ext,Season;Total;OCCUPIED,30,96,100,False,True,3,70,False
1382,building1,ext,Season;Total;OCCUPIED,30,96,100,True,False,3,70,False
1383,building1,ext,Season;Total;OCCUPIED,30,96,100,True,True,3,70,False
1384,building1,ext,Season;Total;OCCUPIED,30,288,25,False,False,3,70,False
1385,building1,ext,Season;Total;OCCUPIED,30,288,25,False,True,3,70,False
1386,building1,ext,Season;Total;OCCUPIED,30,288,25,True,False,3,70,False
1387,building1,ext,Season;Total;OCCUPIED,30,288,25,True,True,3,70,False
1388,building1,ext,Season;Total;OCCUPIED,30,288,100,False,False,3,70,False
1389,building1,ext,Season;Total;OCCUPIED,30,288,100,False,True,3,70,False
1390,building1,ext,Season;Total;OCCUPIED,30,288,100,True,False,3,70,False
1391,building1,ext,Season;Total;OCCUPIED,30,288,100,True,True,3,70,False
1392,building1,ext,Season;Total;OCCUPIED,96,30,25,False,False,3,70,False
1393,building1,ext,Season;Total;OCCUPIED,96,30,25,False,True,3,70,False
1394,building1,ext,Season;Total;OCCUPIED,96,30,25,True,False,3,70,False
1395,building1,ext,Season;Total;OCCUPIED,96,30,25,True,True,3,70,False
1396,building1,ext,Season;Total;OCCUPIED,96,30,100,False,False,3,70,False
1397,building1,ext,Season;Total;OCCUPIED,96,30,100,False,True,3,70,False
1398,building1,ext,Season;Total;OCCUPIED,96,30,100,True,False,3,70,False
1399,building1,ext,Season;Total;OCCUPIED,96,30,100,True,True,3,70,False
1400,building1,ext,Season;Total;OCCUPIED,96,96,25,False,False,3,70,False
1401,building1,ext,Season;Total;OCCUPIED,96,96,25,False,True,3,70,False
1402,building1,ext,Season;Total;OCCUPIED,96,96,25,True,False,3,70,False
1403,building1,ext,Season;Total;OCCUPIED,96,96,25,True,True,3,70,False
1404,building1,ext,Season;Total;OCCUPIED,96,96,100,False,False,3,70,False
1405,building1,ext,Season;Total;OCCUPIED,96,96,100,False,True,3,70,False
1406,building1,ext,Season;Total;OCCUPIED,96,96,100,True,False,3,70,False
1407,building1,ext,Season;Total;OCCUPIED,96,96,100,True,True,3,70,False
1408,building1,ext,Season;Total;OCCUPIED,96,288,25,False,False,3,70,False
1409,building1,ext,Season;Total;OCCUPIED,96,288,25,False,True,3,70,False
1410,building1,ext,Season;Total;OCCUPIED,96,288,25,True,False,3,70,False
1411,building1,ext,Season;Total;OCCUPIED,96,288,25,True,True,3,70,False
1412,building1,ext,Season;Total;OCCUPIED,96,288,100,False,False,3,70,False
1413,building1,ext,Season;Total;OCCUPIED,96,288,100,False,True,3,70,False
