Id,Dataset,Algo,FeaturesLabels,TimeSteps,ForecastSteps,StacksAndUnits,UseRegularization,UseDropout,Splits,Epochs,Done
2768,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,25,False,False,3,70,False
2769,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,25,False,True,3,70,False
2770,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,25,True,False,3,70,False
2771,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,25,True,True,3,70,False
2772,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,100,False,False,3,70,False
2773,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,100,False,True,3,70,False
2774,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,100,True,False,3,70,False
2775,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,100,True,True,3,70,False
2776,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,25,False,False,3,70,False
2777,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,25,False,True,3,70,False
2778,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,25,True,False,3,70,False
2779,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,25,True,True,3,70,False
2780,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,100,False,False,3,70,False
2781,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,100,False,True,3,70,False
2782,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,100,True,False,3,70,False
2783,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,100,True,True,3,70,False
2784,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,25,False,False,3,70,False
2785,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,25,False,True,3,70,False
2786,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,25,True,False,3,70,False
2787,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,25,True,True,3,70,False
2788,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,100,False,False,3,70,False
2789,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,100,False,True,3,70,False
2790,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,100,True,False,3,70,False
2791,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,100,True,True,3,70,False
2792,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,25,False,False,3,70,False
2793,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,25,False,True,3,70,False
2794,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,25,True,False,3,70,False
2795,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,25,True,True,3,70,False
2796,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,100,False,False,3,70,False
2797,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,100,False,True,3,70,False
2798,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,100,True,False,3,70,False
2799,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,100,True,True,3,70,False
2800,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,25,False,False,3,70,False
2801,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,25,False,True,3,70,False
2802,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,25,True,False,3,70,False
2803,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,25,True,True,3,70,False
2804,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,100,False,False,3,70,False
2805,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,100,False,True,3,70,False
2806,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,100,True,False,3,70,False
2807,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,100,True,True,3,70,False
2808,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,25,False,False,3,70,False
2809,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,25,False,True,3,70,False
2810,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,25,True,False,3,70,False
2811,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,25,True,True,3,70,False
2812,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,100,False,False,3,70,False
2813,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,100,False,True,3,70,False
2814,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,100,True,False,3,70,False
2815,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,100,True,True,3,70,False
2816,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,25,False,False,3,70,False
2817,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,25,False,True,3,70,False
2818,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,25,True,False,3,70,False
2819,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,25,True,True,3,70,False
2820,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,100,False,False,3,70,False
2821,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,100,False,True,3,70,False
2822,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,100,True,False,3,70,False
2823,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,100,True,True,3,70,False
2824,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,25,False,False,3,70,False
2825,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,25,False,True,3,70,False
2826,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,25,True,False,3,70,False
2827,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,25,True,True,3,70,False
2828,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,100,False,False,3,70,False
2829,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,100,False,True,3,70,False
2830,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,100,True,False,3,70,False
2831,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,100,True,True,3,70,False
2832,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,25,False,False,3,70,False
2833,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,25,False,True,3,70,False
2834,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,25,True,False,3,70,False
2835,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,25,True,True,3,70,False
2836,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,100,False,False,3,70,False
2837,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,100,False,True,3,70,False
2838,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,100,True,False,3,70,False
2839,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,100,True,True,3,70,False
2840,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,96,25,False,False,3,70,False
2841,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,96,25,False,True,3,70,False
2842,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,96,25,True,False,3,70,False
2843,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,96,25,True,True,3,70,False
2844,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,96,100,False,False,3,70,False
2845,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,96,100,False,True,3,70,False
2846,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,96,100,True,False,3,70,False
2847,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,96,100,True,True,3,70,False
2848,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,288,25,False,False,3,70,False
2849,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,288,25,False,True,3,70,False
2850,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,288,25,True,False,3,70,False
2851,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,288,25,True,True,3,70,False
2852,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,288,100,False,False,3,70,False
2853,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,288,100,False,True,3,70,False
2854,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,288,100,True,False,3,70,False
2855,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,288,100,True,True,3,70,False
2856,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,30,25,False,False,3,70,False
2857,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,30,25,False,True,3,70,False
2858,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,30,25,True,False,3,70,False
2859,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,30,25,True,True,3,70,False
2860,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,30,100,False,False,3,70,False
2861,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,30,100,False,True,3,70,False
2862,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,30,100,True,False,3,70,False
2863,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,30,100,True,True,3,70,False
2864,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,96,25,False,False,3,70,False
2865,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,96,25,False,True,3,70,False
2866,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,96,25,True,False,3,70,False
2867,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,96,25,True,True,3,70,False
2868,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,96,100,False,False,3,70,False
2869,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,96,100,False,True,3,70,False
2870,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,96,100,True,False,3,70,False
2871,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,96,100,True,True,3,70,False
2872,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,288,25,False,False,3,70,False
2873,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,288,25,False,True,3,70,False
2874,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,288,25,True,False,3,70,False
2875,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,288,25,True,True,3,70,False
2876,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,288,100,False,False,3,70,False
2877,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,288,100,False,True,3,70,False
2878,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,288,100,True,False,3,70,False
2879,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,288,288,100,True,True,3,70,False
2880,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,30,25,False,False,3,70,False
2881,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,30,25,False,True,3,70,False
2882,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,30,25,True,False,3,70,False
2883,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,30,25,True,True,3,70,False
2884,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,30,100,False,False,3,70,False
2885,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,30,100,False,True,3,70,False
2886,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,30,100,True,False,3,70,False
2887,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,30,100,True,True,3,70,False
2888,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,96,25,False,False,3,70,False
2889,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,96,25,False,True,3,70,False
2890,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,96,25,True,False,3,70,False
2891,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,96,25,True,True,3,70,False
2892,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,96,100,False,False,3,70,False
2893,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,96,100,False,True,3,70,False
2894,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,96,100,True,False,3,70,False
2895,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,96,100,True,True,3,70,False
2896,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,25,False,False,3,70,False
2897,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,25,False,True,3,70,False
2898,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,25,True,False,3,70,False
2899,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,25,True,True,3,70,False
2900,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,100,False,False,3,70,False
2901,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,100,False,True,3,70,False
2902,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,100,True,False,3,70,False
2903,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,100,True,True,3,70,False
2904,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,25,False,False,3,70,False
2905,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,25,False,True,3,70,False
2906,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,25,True,False,3,70,False
2907,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,25,True,True,3,70,False
2908,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,False,False,3,70,False
2909,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,False,True,3,70,False
2910,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,True,False,3,70,False
2911,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,True,True,3,70,False
2912,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,False,False,3,70,False
2913,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,False,True,3,70,False
2914,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,True,False,3,70,False
2915,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,True,True,3,70,False
2916,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,False,False,3,70,False
2917,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,False,True,3,70,False
2918,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,True,False,3,70,False
2919,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,True,True,3,70,False
2920,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,False,False,3,70,False
2921,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,False,True,3,70,False
2922,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,True,False,3,70,False
2923,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,True,True,3,70,False
