Id,Dataset,Algo,FeaturesLabels,TimeSteps,ForecastSteps,StacksAndUnits,UseRegularization,UseDropout,Splits,Epochs,Done
2246,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,96,100,True,False,3,70,False
2247,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,96,100,True,True,3,70,False
2248,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,25,False,False,3,70,False
2249,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,25,False,True,3,70,False
2250,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,25,True,False,3,70,False
2251,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,25,True,True,3,70,False
2252,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,100,False,False,3,70,False
2253,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,100,False,True,3,70,False
2254,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,100,True,False,3,70,False
2255,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,288,100,True,True,3,70,False
2256,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,25,False,False,3,70,False
2257,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,25,False,True,3,70,False
2258,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,25,True,False,3,70,False
2259,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,25,True,True,3,70,False
2260,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,False,False,3,70,False
2261,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,False,True,3,70,False
2262,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,True,False,3,70,False
2263,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,True,True,3,70,False
2264,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,False,False,3,70,False
2265,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,False,True,3,70,False
2266,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,True,False,3,70,False
2267,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,True,True,3,70,False
2268,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,False,False,3,70,False
2269,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,False,True,3,70,False
2270,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,True,False,3,70,False
2271,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,True,True,3,70,False
2272,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,False,False,3,70,False
2273,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,False,True,3,70,False
2274,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,True,False,3,70,False
2275,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,True,True,3,70,False
2276,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,100,False,False,3,70,False
2277,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,100,False,True,3,70,False
2278,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,100,True,False,3,70,False
2279,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,100,True,True,3,70,False
2280,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,25,False,False,3,70,False
2281,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,25,False,True,3,70,False
2282,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,25,True,False,3,70,False
2283,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,25,True,True,3,70,False
2284,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,100,False,False,3,70,False
2285,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,100,False,True,3,70,False
2286,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,100,True,False,3,70,False
2287,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,100,True,True,3,70,False
2288,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,96,25,False,False,3,70,False
2289,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,96,25,False,True,3,70,False
2290,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,96,25,True,False,3,70,False
2291,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,96,25,True,True,3,70,False
2292,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,96,100,False,False,3,70,False
2293,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,96,100,False,True,3,70,False
2294,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,96,100,True,False,3,70,False
2295,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,96,100,True,True,3,70,False
2296,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,288,25,False,False,3,70,False
2297,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,288,25,False,True,3,70,False
2298,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,288,25,True,False,3,70,False
2299,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,288,25,True,True,3,70,False
2300,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,288,100,False,False,3,70,False
2301,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,288,100,False,True,3,70,False
2302,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,288,100,True,False,3,70,False
2303,building1,ext,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,288,100,True,True,3,70,False
2304,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,30,25,False,False,3,70,False
2305,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,30,25,False,True,3,70,False
2306,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,30,25,True,False,3,70,False
2307,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,30,25,True,True,3,70,False
2308,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,30,100,False,False,3,70,False
2309,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,30,100,False,True,3,70,False
2310,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,30,100,True,False,3,70,False
2311,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,30,100,True,True,3,70,False
2312,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,96,25,False,False,3,70,False
2313,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,96,25,False,True,3,70,False
2314,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,96,25,True,False,3,70,False
2315,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,96,25,True,True,3,70,False
2316,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,96,100,False,False,3,70,False
2317,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,96,100,False,True,3,70,False
2318,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,96,100,True,False,3,70,False
2319,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,96,100,True,True,3,70,False
2320,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,288,25,False,False,3,70,False
2321,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,288,25,False,True,3,70,False
2322,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,288,25,True,False,3,70,False
2323,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,288,25,True,True,3,70,False
2324,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,288,100,False,False,3,70,False
2325,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,288,100,False,True,3,70,False
2326,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,288,100,True,False,3,70,False
2327,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,288,100,True,True,3,70,False
2328,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,30,25,False,False,3,70,False
2329,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,30,25,False,True,3,70,False
2330,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,30,25,True,False,3,70,False
2331,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,30,25,True,True,3,70,False
2332,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,30,100,False,False,3,70,False
2333,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,30,100,False,True,3,70,False
2334,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,30,100,True,False,3,70,False
2335,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,30,100,True,True,3,70,False
2336,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,96,25,False,False,3,70,False
2337,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,96,25,False,True,3,70,False
2338,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,96,25,True,False,3,70,False
2339,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,96,25,True,True,3,70,False
2340,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,96,100,False,False,3,70,False
2341,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,96,100,False,True,3,70,False
2342,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,96,100,True,False,3,70,False
2343,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,96,100,True,True,3,70,False
2344,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,288,25,False,False,3,70,False
2345,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,288,25,False,True,3,70,False
2346,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,288,25,True,False,3,70,False
2347,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,288,25,True,True,3,70,False
2348,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,288,100,False,False,3,70,False
2349,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,288,100,False,True,3,70,False
2350,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,288,100,True,False,3,70,False
2351,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,96,288,100,True,True,3,70,False
2352,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,30,25,False,False,3,70,False
2353,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,30,25,False,True,3,70,False
2354,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,30,25,True,False,3,70,False
2355,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,30,25,True,True,3,70,False
2356,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,30,100,False,False,3,70,False
2357,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,30,100,False,True,3,70,False
2358,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,30,100,True,False,3,70,False
2359,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,30,100,True,True,3,70,False
2360,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,96,25,False,False,3,70,False
2361,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,96,25,False,True,3,70,False
2362,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,96,25,True,False,3,70,False
2363,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,96,25,True,True,3,70,False
2364,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,96,100,False,False,3,70,False
2365,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,96,100,False,True,3,70,False
2366,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,96,100,True,False,3,70,False
2367,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,96,100,True,True,3,70,False
2368,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,288,25,False,False,3,70,False
2369,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,288,25,False,True,3,70,False
2370,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,288,25,True,False,3,70,False
2371,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,288,25,True,True,3,70,False
2372,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,288,100,False,False,3,70,False
2373,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,288,100,False,True,3,70,False
2374,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,288,100,True,False,3,70,False
2375,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,288,288,100,True,True,3,70,False
2376,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,30,25,False,False,3,70,False
2377,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,30,25,False,True,3,70,False
2378,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,30,25,True,False,3,70,False
2379,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,30,25,True,True,3,70,False
2380,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,30,100,False,False,3,70,False
2381,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,30,100,False,True,3,70,False
2382,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,30,100,True,False,3,70,False
2383,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,30,100,True,True,3,70,False
2384,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,96,25,False,False,3,70,False
2385,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,96,25,False,True,3,70,False
2386,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,96,25,True,False,3,70,False
2387,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,96,25,True,True,3,70,False
2388,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,96,100,False,False,3,70,False
2389,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,96,100,False,True,3,70,False
2390,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,96,100,True,False,3,70,False
2391,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,96,100,True,True,3,70,False
2392,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,288,25,False,False,3,70,False
2393,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,288,25,False,True,3,70,False
2394,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,288,25,True,False,3,70,False
2395,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,288,25,True,True,3,70,False
2396,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,288,100,False,False,3,70,False
2397,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,288,100,False,True,3,70,False
2398,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,288,100,True,False,3,70,False
2399,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,288,100,True,True,3,70,False
2400,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,96,30,25,False,False,3,70,False
2401,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,96,30,25,False,True,3,70,False
2402,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,96,30,25,True,False,3,70,False
2403,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,96,30,25,True,True,3,70,False
2404,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,96,30,100,False,False,3,70,False
2405,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,96,30,100,False,True,3,70,False
2406,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,96,30,100,True,False,3,70,False
2407,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,96,30,100,True,True,3,70,False
