Id,Dataset,Algo,FeaturesLabels,TimeSteps,ForecastSteps,StacksAndUnits,UseRegularization,UseDropout,Splits,Epochs,Done
3268,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,False,False,3,70,False
3269,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,False,True,3,70,False
3270,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,True,False,3,70,False
3271,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,30,100,True,True,3,70,False
3272,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,False,False,3,70,False
3273,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,False,True,3,70,False
3274,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,True,False,3,70,False
3275,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,25,True,True,3,70,False
3276,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,False,False,3,70,False
3277,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,False,True,3,70,False
3278,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,True,False,3,70,False
3279,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,96,100,True,True,3,70,False
3280,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,False,False,3,70,False
3281,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,False,True,3,70,False
3282,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,True,False,3,70,False
3283,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,25,True,True,3,70,False
3284,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,100,False,False,3,70,False
3285,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,100,False,True,3,70,False
3286,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,100,True,False,3,70,False
3287,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,96,288,100,True,True,3,70,False
3288,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,25,False,False,3,70,False
3289,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,25,False,True,3,70,False
3290,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,25,True,False,3,70,False
3291,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,25,True,True,3,70,False
3292,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,100,False,False,3,70,False
3293,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,100,False,True,3,70,False
3294,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,288,30,100,True,False,3,70,False
