Id,Dataset,Algo,FeaturesLabels,TimeSteps,ForecastSteps,StacksAndUnits,UseRegularization,UseDropout,Splits,Epochs,Done
1342,building1,ext,Weekday;Total;OCCUPIED,96,288,100,True,False,3,70,False
1343,building1,ext,Weekday;Total;OCCUPIED,96,288,100,True,True,3,70,False
1344,building1,ext,Weekday;Total;OCCUPIED,288,30,25,False,False,3,70,False
1345,building1,ext,Weekday;Total;OCCUPIED,288,30,25,False,True,3,70,False
1346,building1,ext,Weekday;Total;OCCUPIED,288,30,25,True,False,3,70,False
1347,building1,ext,Weekday;Total;OCCUPIED,288,30,25,True,True,3,70,False
1348,building1,ext,Weekday;Total;OCCUPIED,288,30,100,False,False,3,70,False
1349,building1,ext,Weekday;Total;OCCUPIED,288,30,100,False,True,3,70,False
1350,building1,ext,Weekday;Total;OCCUPIED,288,30,100,True,False,3,70,False
1351,building1,ext,Weekday;Total;OCCUPIED,288,30,100,True,True,3,70,False
1352,building1,ext,Weekday;Total;OCCUPIED,288,96,25,False,False,3,70,False
1353,building1,ext,Weekday;Total;OCCUPIED,288,96,25,False,True,3,70,False
1354,building1,ext,Weekday;Total;OCCUPIED,288,96,25,True,False,3,70,False
1355,building1,ext,Weekday;Total;OCCUPIED,288,96,25,True,True,3,70,False
1356,building1,ext,Weekday;Total;OCCUPIED,288,96,100,False,False,3,70,False
1357,building1,ext,Weekday;Total;OCCUPIED,288,96,100,False,True,3,70,False
1358,building1,ext,Weekday;Total;OCCUPIED,288,96,100,True,False,3,70,False
1359,building1,ext,Weekday;Total;OCCUPIED,288,96,100,True,True,3,70,False
1360,building1,ext,Weekday;Total;OCCUPIED,288,288,25,False,False,3,70,False
1361,building1,ext,Weekday;Total;OCCUPIED,288,288,25,False,True,3,70,False
1362,building1,ext,Weekday;Total;OCCUPIED,288,288,25,True,False,3,70,False
1363,building1,ext,Weekday;Total;OCCUPIED,288,288,25,True,True,3,70,False
1364,building1,ext,Weekday;Total;OCCUPIED,288,288,100,False,False,3,70,False
1365,building1,ext,Weekday;Total;OCCUPIED,288,288,100,False,True,3,70,False
1366,building1,ext,Weekday;Total;OCCUPIED,288,288,100,True,False,3,70,False
1367,building1,ext,Weekday;Total;OCCUPIED,288,288,100,True,True,3,70,False
1368,building1,ext,Season;Total;OCCUPIED,30,30,25,False,False,3,70,False
1369,building1,ext,Season;Total;OCCUPIED,30,30,25,False,True,3,70,False
1370,building1,ext,Season;Total;OCCUPIED,30,30,25,True,False,3,70,False
1371,building1,ext,Season;Total;OCCUPIED,30,30,25,True,True,3,70,False
1372,building1,ext,Season;Total;OCCUPIED,30,30,100,False,False,3,70,False
1373,building1,ext,Season;Total;OCCUPIED,30,30,100,False,True,3,70,False
1374,building1,ext,Season;Total;OCCUPIED,30,30,100,True,False,3,70,False
1375,building1,ext,Season;Total;OCCUPIED,30,30,100,True,True,3,70,False
