Id,Dataset,Algo,FeaturesLabels,TimeSteps,ForecastSteps,HiddenLayerNeurons,UseRegularization,UseDropout,Splits,Epochs,Done
1186,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,96,100;50;25,True,False,4,120,False
1187,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,96,100;50;25,True,True,4,120,False
1188,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,25,False,False,4,120,False
1189,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,25,False,True,4,120,False
1190,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,25,True,False,4,120,False
1191,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,25,True,True,4,120,False
1192,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,500,False,False,4,120,False
1193,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,500,False,True,4,120,False
1194,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,500,True,False,4,120,False
1195,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,500,True,True,4,120,False
1196,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,100;50;25,False,False,4,120,False
1197,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,100;50;25,False,True,4,120,False
1198,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,100;50;25,True,False,4,120,False
1199,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,288,100;50;25,True,True,4,120,False
1200,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,25,False,False,4,120,False
1201,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,25,False,True,4,120,False
1202,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,25,True,False,4,120,False
1203,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,25,True,True,4,120,False
1204,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,500,False,False,4,120,False
1205,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,500,False,True,4,120,False
1206,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,500,True,False,4,120,False
1207,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,500,True,True,4,120,False
1208,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,100;50;25,False,False,4,120,False
1209,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,100;50;25,False,True,4,120,False
1210,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,100;50;25,True,False,4,120,False
1211,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,5,100;50;25,True,True,4,120,False
1212,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,25,False,False,4,120,False
1213,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,25,False,True,4,120,False
1214,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,25,True,False,4,120,False
1215,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,25,True,True,4,120,False
1216,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,500,False,False,4,120,False
1217,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,500,False,True,4,120,False
1218,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,500,True,False,4,120,False
1219,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,500,True,True,4,120,False
1220,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,100;50;25,False,False,4,120,False
1221,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,100;50;25,False,True,4,120,False
1222,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,100;50;25,True,False,4,120,False
1223,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,30,100;50;25,True,True,4,120,False
1224,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,25,False,False,4,120,False
1225,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,25,False,True,4,120,False
1226,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,25,True,False,4,120,False
1227,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,25,True,True,4,120,False
1228,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,500,False,False,4,120,False
1229,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,500,False,True,4,120,False
1230,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,500,True,False,4,120,False
1231,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,500,True,True,4,120,False
1232,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,100;50;25,False,False,4,120,False
1233,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,100;50;25,False,True,4,120,False
1234,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,100;50;25,True,False,4,120,False
1235,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,96,100;50;25,True,True,4,120,False
1236,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,25,False,False,4,120,False
1237,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,25,False,True,4,120,False
1238,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,25,True,False,4,120,False
1239,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,25,True,True,4,120,False
1240,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,500,False,False,4,120,False
1241,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,500,False,True,4,120,False
1242,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,500,True,False,4,120,False
1243,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,500,True,True,4,120,False
1244,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,100;50;25,False,False,4,120,False
1245,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,100;50;25,False,True,4,120,False
1246,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,100;50;25,True,False,4,120,False
1247,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,96,288,100;50;25,True,True,4,120,False
1248,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,25,False,False,4,120,False
1249,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,25,False,True,4,120,False
1250,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,25,True,False,4,120,False
1251,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,25,True,True,4,120,False
1252,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,500,False,False,4,120,False
1253,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,500,False,True,4,120,False
1254,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,500,True,False,4,120,False
1255,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,500,True,True,4,120,False
1256,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,100;50;25,False,False,4,120,False
1257,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,100;50;25,False,True,4,120,False
1258,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,100;50;25,True,False,4,120,False
1259,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,5,100;50;25,True,True,4,120,False
1260,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,25,False,False,4,120,False
1261,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,25,False,True,4,120,False
1262,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,25,True,False,4,120,False
1263,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,25,True,True,4,120,False
1264,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,500,False,False,4,120,False
1265,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,500,False,True,4,120,False
1266,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,500,True,False,4,120,False
1267,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,500,True,True,4,120,False
1268,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,100;50;25,False,False,4,120,False
1269,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,100;50;25,False,True,4,120,False
1270,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,100;50;25,True,False,4,120,False
1271,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,30,100;50;25,True,True,4,120,False
1272,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,25,False,False,4,120,False
1273,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,25,False,True,4,120,False
1274,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,25,True,False,4,120,False
1275,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,25,True,True,4,120,False
1276,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,500,False,False,4,120,False
1277,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,500,False,True,4,120,False
1278,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,500,True,False,4,120,False
1279,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,500,True,True,4,120,False
1280,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,100;50;25,False,False,4,120,False
1281,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,100;50;25,False,True,4,120,False
1282,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,100;50;25,True,False,4,120,False
1283,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,96,100;50;25,True,True,4,120,False
1284,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,25,False,False,4,120,False
1285,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,25,False,True,4,120,False
1286,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,25,True,False,4,120,False
1287,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,25,True,True,4,120,False
1288,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,500,False,False,4,120,False
1289,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,500,False,True,4,120,False
1290,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,500,True,False,4,120,False
1291,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,500,True,True,4,120,False
1292,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,100;50;25,False,False,4,120,False
1293,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,100;50;25,False,True,4,120,False
1294,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,100;50;25,True,False,4,120,False
1295,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,288,288,100;50;25,True,True,4,120,False
1296,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,25,False,False,4,120,False
1297,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,25,False,True,4,120,False
1298,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,25,True,False,4,120,False
1299,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,25,True,True,4,120,False
1300,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,500,False,False,4,120,False
1301,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,500,False,True,4,120,False
1302,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,500,True,False,4,120,False
1303,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,500,True,True,4,120,False
1304,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,100;50;25,False,False,4,120,False
1305,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,100;50;25,False,True,4,120,False
1306,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,100;50;25,True,False,4,120,False
1307,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,5,100;50;25,True,True,4,120,False
1308,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,25,False,False,4,120,False
1309,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,25,False,True,4,120,False
1310,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,25,True,False,4,120,False
1311,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,25,True,True,4,120,False
1312,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,500,False,False,4,120,False
1313,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,500,False,True,4,120,False
1314,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,500,True,False,4,120,False
1315,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,500,True,True,4,120,False
1316,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,100;50;25,False,False,4,120,False
1317,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,100;50;25,False,True,4,120,False
1318,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,100;50;25,True,False,4,120,False
1319,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,30,100;50;25,True,True,4,120,False
1320,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,25,False,False,4,120,False
1321,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,25,False,True,4,120,False
1322,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,25,True,False,4,120,False
1323,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,25,True,True,4,120,False
1324,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,500,False,False,4,120,False
1325,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,500,False,True,4,120,False
1326,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,500,True,False,4,120,False
1327,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,500,True,True,4,120,False
1328,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,100;50;25,False,False,4,120,False
1329,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,100;50;25,False,True,4,120,False
1330,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,100;50;25,True,False,4,120,False
1331,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,96,100;50;25,True,True,4,120,False
1332,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,25,False,False,4,120,False
1333,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,25,False,True,4,120,False
1334,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,25,True,False,4,120,False
1335,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,25,True,True,4,120,False
1336,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,500,False,False,4,120,False
1337,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,500,False,True,4,120,False
1338,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,500,True,False,4,120,False
1339,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,500,True,True,4,120,False
1340,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,100;50;25,False,False,4,120,False
1341,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,100;50;25,False,True,4,120,False
1342,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,100;50;25,True,False,4,120,False
1343,building1,std,MinuteTimeStamp;Season;Total;OCCUPIED,672,288,100;50;25,True,True,4,120,False
1344,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,25,False,False,4,120,False
1345,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,25,False,True,4,120,False
1346,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,25,True,False,4,120,False
1347,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,25,True,True,4,120,False
1348,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,500,False,False,4,120,False
1349,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,500,False,True,4,120,False
1350,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,500,True,False,4,120,False
1351,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,500,True,True,4,120,False
1352,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,100;50;25,False,False,4,120,False
1353,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,100;50;25,False,True,4,120,False
1354,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,100;50;25,True,False,4,120,False
1355,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,100;50;25,True,True,4,120,False
1356,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,25,False,False,4,120,False
1357,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,25,False,True,4,120,False
1358,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,25,True,False,4,120,False
1359,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,25,True,True,4,120,False
1360,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,500,False,False,4,120,False
1361,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,500,False,True,4,120,False
1362,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,500,True,False,4,120,False
1363,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,500,True,True,4,120,False
1364,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,100;50;25,False,False,4,120,False
1365,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,100;50;25,False,True,4,120,False
1366,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,100;50;25,True,False,4,120,False
1367,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,30,100;50;25,True,True,4,120,False
1368,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,25,False,False,4,120,False
1369,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,25,False,True,4,120,False
1370,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,25,True,False,4,120,False
1371,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,25,True,True,4,120,False
1372,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,500,False,False,4,120,False
1373,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,500,False,True,4,120,False
1374,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,500,True,False,4,120,False
1375,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,500,True,True,4,120,False
1376,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,100;50;25,False,False,4,120,False
1377,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,100;50;25,False,True,4,120,False
1378,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,100;50;25,True,False,4,120,False
1379,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,96,100;50;25,True,True,4,120,False
1380,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,25,False,False,4,120,False
1381,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,25,False,True,4,120,False
1382,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,25,True,False,4,120,False
1383,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,25,True,True,4,120,False
1384,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,500,False,False,4,120,False
1385,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,500,False,True,4,120,False
1386,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,500,True,False,4,120,False
1387,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,500,True,True,4,120,False
1388,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,100;50;25,False,False,4,120,False
1389,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,100;50;25,False,True,4,120,False
1390,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,100;50;25,True,False,4,120,False
1391,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,288,100;50;25,True,True,4,120,False
1392,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,25,False,False,4,120,False
1393,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,25,False,True,4,120,False
1394,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,25,True,False,4,120,False
1395,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,25,True,True,4,120,False
1396,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,500,False,False,4,120,False
1397,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,500,False,True,4,120,False
1398,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,500,True,False,4,120,False
1399,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,500,True,True,4,120,False
1400,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,100;50;25,False,False,4,120,False
1401,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,100;50;25,False,True,4,120,False
1402,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,100;50;25,True,False,4,120,False
1403,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,5,100;50;25,True,True,4,120,False
1404,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,25,False,False,4,120,False
1405,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,25,False,True,4,120,False
1406,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,25,True,False,4,120,False
1407,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,25,True,True,4,120,False
1408,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,500,False,False,4,120,False
1409,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,500,False,True,4,120,False
1410,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,500,True,False,4,120,False
1411,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,500,True,True,4,120,False
1412,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,100;50;25,False,False,4,120,False
1413,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,100;50;25,False,True,4,120,False
1414,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,100;50;25,True,False,4,120,False
1415,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,30,100;50;25,True,True,4,120,False
1416,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,96,25,False,False,4,120,False
1417,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,96,25,False,True,4,120,False
1418,building1,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,96,96,25,True,False,4,120,False
